layer,head,sq_diff
14,30,-1.4019775390625
14,31,1.077362060546875
15,0,8.980987548828125
15,1,0.3850250244140625
15,2,-0.156585693359375
15,3,2.811431884765625
15,4,6.67950439453125
15,5,13.741119384765625
15,6,4.351287841796875
15,7,2.524658203125
15,8,3.629425048828125
15,9,1.3606414794921875
15,10,3.9648361206054688
15,11,3.8984527587890625
15,12,0.917327880859375
15,13,-0.062957763671875
15,14,6.130767822265625
15,15,2.58990478515625
15,16,6.50830078125
15,17,0.076263427734375
15,18,1.8629150390625
15,19,7.87506103515625
15,20,3.5120849609375
15,21,1.101409912109375
15,22,1.304443359375
15,23,5.5367431640625
15,24,10.782958984375
15,25,-0.524139404296875
15,26,2.5153961181640625
15,27,3.253448486328125
15,28,1.77734375
15,29,1.4107666015625
15,30,6.986419677734375
15,31,11.035858154296875
16,0,7.4755859375
16,1,0.255859375
16,2,-3.77825927734375
16,3,6.408111572265625
16,4,17.41741943359375
16,5,11.245361328125
16,6,11.88427734375
16,7,4.164947509765625
16,8,-2.910400390625
16,9,11.5306396484375
16,10,5.62957763671875
16,11,8.470458984375
16,12,2.82861328125
16,13,10.55889892578125
16,14,1.218017578125
16,15,-1.208953857421875
16,16,0.783416748046875
16,17,-10.920166015625
16,18,4.41619873046875
16,19,6.5753173828125
16,20,5.024383544921875
16,21,6.1066436767578125
16,22,3.675506591796875
16,23,6.4825439453125
16,24,-7.92108154296875
16,25,18.28759765625
16,26,12.1181640625
16,27,19.6898193359375
16,28,15.890869140625
16,29,0.622161865234375
16,30,-9.8487548828125
16,31,9.148193359375
17,0,-3.5113525390625
17,1,-5.59100341796875
17,2,3.4703369140625
17,3,4.759674072265625
17,4,0.613800048828125
17,5,4.450531005859375
17,6,8.84613037109375
17,7,5.31787109375
17,8,4.3603515625
17,9,2.31982421875
17,10,13.51275634765625
17,11,8.8978271484375
17,12,22.693603515625
17,13,-7.100830078125
17,14,2.375579833984375
17,15,13.16717529296875
17,16,14.5836181640625
17,17,-1.5899658203125
17,18,-9.019287109375
17,19,1.60235595703125
17,20,1.58160400390625
17,21,11.83978271484375
17,22,-1.1083984375
17,23,19.16033935546875
17,24,10.404205322265625
17,25,9.7550048828125
17,26,3.577880859375
17,27,11.061279296875
17,28,5.794586181640625
17,29,6.55828857421875
17,30,10.6917724609375
17,31,-3.0980224609375
18,0,3.43316650390625
18,1,16.207763671875
18,2,3.27081298828125
18,3,0.68408203125
18,4,4.0064697265625
18,5,-0.12841796875
18,6,8.7879638671875
18,7,-0.47003173828125
18,8,12.6925048828125
18,9,10.291259765625
18,10,1.6644287109375
18,11,18.157958984375
18,12,-3.49688720703125
18,13,4.72442626953125
18,14,6.8507080078125
18,15,8.146240234375
18,16,0.7840576171875
18,17,9.7095947265625
18,18,24.093505859375
18,19,11.7508544921875
18,20,4.4365234375
18,21,5.8839111328125
18,22,-0.661376953125
18,23,5.8721923828125
18,24,7.837890625
18,25,10.2176513671875
18,26,-7.32806396484375
18,27,1.41876220703125
18,28,-3.61029052734375
18,29,1.4554443359375
18,30,-2.8282470703125
18,31,20.355224609375
19,0,5.392578125
19,1,7.42376708984375
19,2,24.28533935546875
19,3,-4.31689453125
19,4,17.26318359375
19,5,6.4674072265625
19,6,10.405029296875
19,7,31.547607421875
19,8,-1.1614990234375
19,9,27.681396484375
19,10,18.5819091796875
19,11,1.360595703125
19,12,12.5809326171875
19,13,6.49066162109375
19,14,19.394775390625
19,15,12.5201416015625
19,16,25.5474853515625
19,17,-1.71435546875
19,18,0.9422607421875
19,19,2.89501953125
19,20,5.36669921875
19,21,0.0400390625
19,22,-7.7080078125
19,23,21.3538818359375
19,24,-1.7615966796875
19,25,33.3714599609375
19,26,8.0635986328125
19,27,2.7864990234375
19,28,25.282470703125
19,29,9.5013427734375
19,30,6.13818359375
19,31,-7.6722412109375
20,0,46.13134765625
20,1,45.4951171875
20,2,29.992431640625
20,3,37.5087890625
20,4,19.4334716796875
20,5,-4.88525390625
20,6,4.357666015625
20,7,49.39453125
20,8,18.59130859375
20,9,2.6343994140625
20,10,3.028564453125
20,11,-2.85888671875
20,12,14.4271240234375
20,13,10.46533203125
20,14,9.13037109375
20,15,42.1513671875
20,16,31.680908203125
20,17,45.227294921875
20,18,2.2664794921875
20,19,15.3485107421875
20,20,8.7642822265625
20,21,22.4486083984375
20,22,16.6732177734375
20,23,24.7198486328125
20,24,4.5989990234375
20,25,13.535888671875
20,26,30.901611328125
20,27,13.925048828125
20,28,-0.4189453125
20,29,22.89013671875
20,30,23.988037109375
20,31,38.4039306640625
21,0,1.959716796875
21,1,87.806640625
21,2,-42.1318359375
21,3,5.334716796875
21,4,-12.332275390625
21,5,56.7333984375
21,6,61.72607421875
21,7,27.84130859375
21,8,9.455810546875
21,9,58.489013671875
21,10,27.83056640625
21,11,21.837646484375
21,12,18.7041015625
21,13,-15.4130859375
21,14,-17.71484375
21,15,8.738525390625
21,16,26.12548828125
21,17,5.4462890625
21,18,52.85693359375
21,19,17.837890625
21,20,32.738525390625
21,21,-2.388916015625
21,22,34.025634765625
21,23,38.031005859375
21,24,32.95361328125
21,25,15.1064453125
21,26,-60.82763671875
21,27,-36.232421875
21,28,-0.6728515625
21,29,12.97119140625
21,30,19.14501953125
21,31,6.69873046875
22,0,-15.28076171875
22,1,-43.09814453125
22,2,5.950439453125
22,3,61.87060546875
22,4,-10.3353271484375
22,5,8.666259765625
22,6,100.5439453125
22,7,-41.090087890625
22,8,16.404052734375
22,9,38.34912109375
22,10,21.962646484375
22,11,10.93359375
22,12,15.01318359375
22,13,22.3701171875
22,14,34.97607421875
22,15,10.7080078125
22,16,29.847900390625
22,17,7.18603515625
22,18,62.89990234375
22,19,-43.10107421875
22,20,53.0205078125
22,21,21.82470703125
22,22,-1.53466796875
22,23,24.850830078125
22,24,46.95654296875
22,25,-2.1083984375
22,26,19.50146484375
22,27,19.55322265625
22,28,41.7412109375
22,29,63.8583984375
22,30,75.25146484375
22,31,-27.95849609375
23,0,-7.607421875
23,1,53.366455078125
23,2,-56.94873046875
23,3,6.96923828125
23,4,12.7760009765625
23,5,2.69287109375
23,6,136.71484375
23,7,6.0703125
23,8,9.619140625
23,9,92.9580078125
23,10,16.417236328125
23,11,64.80224609375
23,12,33.96142578125
23,13,13.31201171875
23,14,96.1337890625
23,15,8.9375
23,16,41.35205078125
23,17,7.70458984375
23,18,12.155517578125
23,19,-15.2822265625
23,20,24.14111328125
23,21,25.1923828125
23,22,38.2900390625
23,23,56.7490234375
23,24,129.8447265625
23,25,8.35546875
23,26,80.03955078125
23,27,77.68798828125
23,28,20.36083984375
23,29,96.583984375
23,30,-35.1552734375
23,31,-37.20068359375
24,0,-23.78125
24,1,0.65234375
24,2,11.62890625
24,3,118.84765625
24,4,44.046875
24,5,10.81640625
24,6,52.38623046875
24,7,-13.50634765625
24,8,-61.0732421875
24,9,73.029296875
24,10,-18.87255859375
24,11,-16.4296875
24,12,42.03125
24,13,-60.91845703125
24,14,56.3857421875
24,15,-9.4677734375
24,16,21.7314453125
24,17,37.3994140625
24,18,41.996337890625
24,19,36.869140625
24,20,29.064453125
24,21,110.052734375
24,22,-25.4931640625
24,23,60.38037109375
24,24,15.27587890625
24,25,126.6201171875
24,26,76.60546875
24,27,14.751953125
24,28,82.0263671875
24,29,82.9609375
24,30,-36.03515625
24,31,-7.0849609375
25,0,102.0693359375
25,1,131.86328125
25,2,11.3798828125
25,3,33.736328125
25,4,43.62890625
25,5,16.998046875
25,6,-30.6943359375
25,7,120.490234375
25,8,71.416015625
25,9,-44.552734375
25,10,103.9296875
25,11,123.97265625
25,12,1.1875
25,13,83.431640625
25,14,54.896484375
25,15,11.5
25,16,24.970703125
25,17,8.943359375
25,18,4.3544921875
25,19,156.9091796875
25,20,154.123046875
25,21,-59.7529296875
25,22,76.5859375
25,23,20.8916015625
25,24,-15.09765625
25,25,-58.755859375
25,26,-18.1103515625
25,27,63.806640625
25,28,63.5048828125
25,29,60.470703125
25,30,179.4482421875
25,31,-2.802734375
26,0,101.564453125
26,1,77.666015625
26,2,-26.1591796875
26,3,130.1171875
26,4,24.349853515625
26,5,188.451171875
26,6,-5.9306640625
26,7,205.7314453125
